tau,window,target_lag,stale_lag_1,stale_lag_2,target_in_window,stale_1_in_window,stale_2_in_window,n_stale_in_window,competitor_in_window,unrelated_in_window,target_mass,stale_mass,competitor_mass,unrelated_mass,total_mass,target_mass_open_window,stale_mass_open_window,stale_clipped_fraction,target_share,stale_leakage,target_stale_ratio,top1_neuron,top1_correct,regime
17.32,55.7,8.0,60.0,95.0,true,false,false,0,true,false,0.630089,0.0,0.259678,0.0,0.889767,0.630089,0.0354465,1.0,0.708151,0.0,Inf,1,true,selective_gate
17.32,66.86,8.0,60.0,95.0,true,true,false,1,true,false,0.630089,0.0312979,0.259678,0.0,0.921065,0.630089,0.0354465,0.117038,0.684088,0.0473216,20.132,1,true,soft_decay
17.32,80.25,8.0,60.0,95.0,true,true,false,1,true,false,0.630089,0.0312979,0.259678,0.0,0.921065,0.630089,0.0354465,0.117038,0.684088,0.0473216,20.132,1,true,soft_decay
17.32,96.32,8.0,60.0,95.0,true,true,true,2,true,false,0.630089,0.0354465,0.259678,0.0,0.925213,0.630089,0.0354465,0.0,0.681021,0.0532601,17.7758,1,true,soft_decay
17.32,115.6,8.0,60.0,95.0,true,true,true,2,true,false,0.630089,0.0354465,0.259678,0.0,0.925213,0.630089,0.0354465,0.0,0.681021,0.0532601,17.7758,1,true,soft_decay
17.32,138.8,8.0,60.0,95.0,true,true,true,2,true,false,0.630089,0.0354465,0.259678,0.0,0.925213,0.630089,0.0354465,0.0,0.681021,0.0532601,17.7758,1,true,soft_decay
17.32,166.6,8.0,60.0,95.0,true,true,true,2,true,true,0.630089,0.0354465,0.259678,0.000155967,0.925369,0.630089,0.0354465,0.0,0.680906,0.0532601,17.7758,1,true,soft_decay
17.32,199.9,8.0,60.0,95.0,true,true,true,2,true,true,0.630089,0.0354465,0.259678,0.000155967,0.925369,0.630089,0.0354465,0.0,0.680906,0.0532601,17.7758,1,true,soft_decay
17.32,240.0,8.0,60.0,95.0,true,true,true,2,true,true,0.630089,0.0354465,0.259678,0.000155967,0.925369,0.630089,0.0354465,0.0,0.680906,0.0532601,17.7758,1,true,soft_decay
21.97,3.0,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.267733,0.0,0.267733,0.694799,0.0784,1.0,0.0,0.0,NaN,2,false,window_clipped
21.97,3.601,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.267733,0.0,0.267733,0.694799,0.0784,1.0,0.0,0.0,NaN,2,false,window_clipped
21.97,4.322,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.267733,0.0,0.267733,0.694799,0.0784,1.0,0.0,0.0,NaN,2,false,window_clipped
21.97,5.188,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.267733,0.0,0.267733,0.694799,0.0784,1.0,0.0,0.0,NaN,2,false,window_clipped
21.97,6.227,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.267733,0.0,0.267733,0.694799,0.0784,1.0,0.0,0.0,NaN,2,false,window_clipped
21.97,7.475,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.267733,0.0,0.267733,0.694799,0.0784,1.0,0.0,0.0,NaN,2,false,window_clipped
21.97,8.972,8.0,60.0,95.0,true,false,false,0,true,false,0.694799,0.0,0.267733,0.0,0.962532,0.694799,0.0784,1.0,0.721845,0.0,Inf,1,true,selective_gate
21.97,10.77,8.0,60.0,95.0,true,false,false,0,true,false,0.694799,0.0,0.267733,0.0,0.962532,0.694799,0.0784,1.0,0.721845,0.0,Inf,1,true,selective_gate
21.97,12.93,8.0,60.0,95.0,true,false,false,0,true,false,0.694799,0.0,0.267733,0.0,0.962532,0.694799,0.0784,1.0,0.721845,0.0,Inf,1,true,selective_gate
21.97,15.52,8.0,60.0,95.0,true,false,false,0,true,false,0.694799,0.0,0.267733,0.0,0.962532,0.694799,0.0784,1.0,0.721845,0.0,Inf,1,true,selective_gate
21.97,18.62,8.0,60.0,95.0,true,false,false,0,true,false,0.694799,0.0,0.267733,0.0,0.962532,0.694799,0.0784,1.0,0.721845,0.0,Inf,1,true,selective_gate
21.97,22.35,8.0,60.0,95.0,true,false,false,0,true,false,0.694799,0.0,0.267733,0.0,0.962532,0.694799,0.0784,1.0,0.721845,0.0,Inf,1,true,selective_gate
21.97,26.83,8.0,60.0,95.0,true,false,false,0,true,false,0.694799,0.0,0.267733,0.0,0.962532,0.694799,0.0784,1.0,0.721845,0.0,Inf,1,true,selective_gate
21.97,32.21,8.0,60.0,95.0,true,false,false,0,true,false,0.694799,0.0,0.267733,0.0,0.962532,0.694799,0.0784,1.0,0.721845,0.0,Inf,1,true,selective_gate
21.97,38.66,8.0,60.0,95.0,true,false,false,0,true,false,0.694799,0.0,0.267733,0.0,0.962532,0.694799,0.0784,1.0,0.721845,0.0,Inf,1,true,selective_gate
21.97,46.4,8.0,60.0,95.0,true,false,false,0,true,false,0.694799,0.0,0.267733,0.0,0.962532,0.694799,0.0784,1.0,0.721845,0.0,Inf,1,true,selective_gate
21.97,55.7,8.0,60.0,95.0,true,false,false,0,true,false,0.694799,0.0,0.267733,0.0,0.962532,0.694799,0.0784,1.0,0.721845,0.0,Inf,1,true,selective_gate
21.97,66.86,8.0,60.0,95.0,true,true,false,1,true,false,0.694799,0.0651543,0.267733,0.0,1.02769,0.694799,0.0784,0.168951,0.676081,0.0857346,10.6639,1,true,soft_decay
21.97,80.25,8.0,60.0,95.0,true,true,false,1,true,false,0.694799,0.0651543,0.267733,0.0,1.02769,0.694799,0.0784,0.168951,0.676081,0.0857346,10.6639,1,true,soft_decay
21.97,96.32,8.0,60.0,95.0,true,true,true,2,true,false,0.694799,0.0784,0.267733,0.0,1.04093,0.694799,0.0784,0.0,0.667478,0.101397,8.86222,1,true,soft_decay
21.97,115.6,8.0,60.0,95.0,true,true,true,2,true,false,0.694799,0.0784,0.267733,0.0,1.04093,0.694799,0.0784,0.0,0.667478,0.101397,8.86222,1,true,soft_decay
21.97,138.8,8.0,60.0,95.0,true,true,true,2,true,false,0.694799,0.0784,0.267733,0.0,1.04093,0.694799,0.0784,0.0,0.667478,0.101397,8.86222,1,true,soft_decay
21.97,166.6,8.0,60.0,95.0,true,true,true,2,true,true,0.694799,0.0784,0.267733,0.000975215,1.04191,0.694799,0.0784,0.0,0.666853,0.101397,8.86222,1,true,soft_decay
21.97,199.9,8.0,60.0,95.0,true,true,true,2,true,true,0.694799,0.0784,0.267733,0.000975215,1.04191,0.694799,0.0784,0.0,0.666853,0.101397,8.86222,1,true,soft_decay
21.97,240.0,8.0,60.0,95.0,true,true,true,2,true,true,0.694799,0.0784,0.267733,0.000975215,1.04191,0.694799,0.0784,0.0,0.666853,0.101397,8.86222,1,true,soft_decay
27.86,3.0,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.274252,0.0,0.274252,0.750399,0.149107,1.0,0.0,0.0,NaN,2,false,window_clipped
27.86,3.601,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.274252,0.0,0.274252,0.750399,0.149107,1.0,0.0,0.0,NaN,2,false,window_clipped
27.86,4.322,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.274252,0.0,0.274252,0.750399,0.149107,1.0,0.0,0.0,NaN,2,false,window_clipped
27.86,5.188,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.274252,0.0,0.274252,0.750399,0.149107,1.0,0.0,0.0,NaN,2,false,window_clipped
27.86,6.227,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.274252,0.0,0.274252,0.750399,0.149107,1.0,0.0,0.0,NaN,2,false,window_clipped
27.86,7.475,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.274252,0.0,0.274252,0.750399,0.149107,1.0,0.0,0.0,NaN,2,false,window_clipped
27.86,8.972,8.0,60.0,95.0,true,false,false,0,true,false,0.750399,0.0,0.274252,0.0,1.02465,0.750399,0.149107,1.0,0.732346,0.0,Inf,1,true,selective_gate
27.86,10.77,8.0,60.0,95.0,true,false,false,0,true,false,0.750399,0.0,0.274252,0.0,1.02465,0.750399,0.149107,1.0,0.732346,0.0,Inf,1,true,selective_gate
27.86,12.93,8.0,60.0,95.0,true,false,false,0,true,false,0.750399,0.0,0.274252,0.0,1.02465,0.750399,0.149107,1.0,0.732346,0.0,Inf,1,true,selective_gate
27.86,15.52,8.0,60.0,95.0,true,false,false,0,true,false,0.750399,0.0,0.274252,0.0,1.02465,0.750399,0.149107,1.0,0.732346,0.0,Inf,1,true,selective_gate
27.86,18.62,8.0,60.0,95.0,true,false,false,0,true,false,0.750399,0.0,0.274252,0.0,1.02465,0.750399,0.149107,1.0,0.732346,0.0,Inf,1,true,selective_gate
27.86,22.35,8.0,60.0,95.0,true,false,false,0,true,false,0.750399,0.0,0.274252,0.0,1.02465,0.750399,0.149107,1.0,0.732346,0.0,Inf,1,true,selective_gate
27.86,26.83,8.0,60.0,95.0,true,false,false,0,true,false,0.750399,0.0,0.274252,0.0,1.02465,0.750399,0.149107,1.0,0.732346,0.0,Inf,1,true,selective_gate
27.86,32.21,8.0,60.0,95.0,true,false,false,0,true,false,0.750399,0.0,0.274252,0.0,1.02465,0.750399,0.149107,1.0,0.732346,0.0,Inf,1,true,selective_gate
27.86,38.66,8.0,60.0,95.0,true,false,false,0,true,false,0.750399,0.0,0.274252,0.0,1.02465,0.750399,0.149107,1.0,0.732346,0.0,Inf,1,true,selective_gate
27.86,46.4,8.0,60.0,95.0,true,false,false,0,true,false,0.750399,0.0,0.274252,0.0,1.02465,0.750399,0.149107,1.0,0.732346,0.0,Inf,1,true,selective_gate
27.86,55.7,8.0,60.0,95.0,true,false,false,0,true,false,0.750399,0.0,0.274252,0.0,1.02465,0.750399,0.149107,1.0,0.732346,0.0,Inf,1,true,selective_gate
27.86,66.86,8.0,60.0,95.0,true,true,false,1,true,false,0.750399,0.116063,0.274252,0.0,1.14071,0.750399,0.149107,0.221615,0.657833,0.13395,6.46547,1,true,soft_decay
27.86,80.25,8.0,60.0,95.0,true,true,false,1,true,false,0.750399,0.116063,0.274252,0.0,1.14071,0.750399,0.149107,0.221615,0.657833,0.13395,6.46547,1,true,soft_decay
27.86,96.32,8.0,60.0,95.0,true,true,true,2,true,false,0.750399,0.149107,0.274252,0.0,1.17376,0.750399,0.149107,0.0,0.639313,0.165765,5.03262,1,true,soft_decay
27.86,115.6,8.0,60.0,95.0,true,true,true,2,true,false,0.750399,0.149107,0.274252,0.0,1.17376,0.750399,0.149107,0.0,0.639313,0.165765,5.03262,1,true,soft_decay
27.86,138.8,8.0,60.0,95.0,true,true,true,2,true,false,0.750399,0.149107,0.274252,0.0,1.17376,0.750399,0.149107,0.0,0.639313,0.165765,5.03262,1,true,soft_decay
27.86,166.6,8.0,60.0,95.0,true,true,true,2,true,true,0.750399,0.149107,0.274252,0.00413022,1.17789,0.750399,0.149107,0.0,0.637071,0.165765,5.03262,1,true,soft_decay
27.86,199.9,8.0,60.0,95.0,true,true,true,2,true,true,0.750399,0.149107,0.274252,0.00413022,1.17789,0.750399,0.149107,0.0,0.637071,0.165765,5.03262,1,true,soft_decay
27.86,240.0,8.0,60.0,95.0,true,true,true,2,true,true,0.750399,0.149107,0.274252,0.00413022,1.17789,0.750399,0.149107,0.0,0.637071,0.165765,5.03262,1,true,soft_decay
35.33,3.0,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.279505,0.0,0.279505,0.79737,0.250953,1.0,0.0,0.0,NaN,2,false,window_clipped
35.33,3.601,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.279505,0.0,0.279505,0.79737,0.250953,1.0,0.0,0.0,NaN,2,false,window_clipped
35.33,4.322,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.279505,0.0,0.279505,0.79737,0.250953,1.0,0.0,0.0,NaN,2,false,window_clipped
35.33,5.188,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.279505,0.0,0.279505,0.79737,0.250953,1.0,0.0,0.0,NaN,2,false,window_clipped
35.33,6.227,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.279505,0.0,0.279505,0.79737,0.250953,1.0,0.0,0.0,NaN,2,false,window_clipped
35.33,7.475,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.279505,0.0,0.279505,0.79737,0.250953,1.0,0.0,0.0,NaN,2,false,window_clipped
35.33,8.972,8.0,60.0,95.0,true,false,false,0,true,false,0.79737,0.0,0.279505,0.0,1.07688,0.79737,0.250953,1.0,0.740448,0.0,Inf,1,true,selective_gate
35.33,10.77,8.0,60.0,95.0,true,false,false,0,true,false,0.79737,0.0,0.279505,0.0,1.07688,0.79737,0.250953,1.0,0.740448,0.0,Inf,1,true,selective_gate
35.33,12.93,8.0,60.0,95.0,true,false,false,0,true,false,0.79737,0.0,0.279505,0.0,1.07688,0.79737,0.250953,1.0,0.740448,0.0,Inf,1,true,selective_gate
35.33,15.52,8.0,60.0,95.0,true,false,false,0,true,false,0.79737,0.0,0.279505,0.0,1.07688,0.79737,0.250953,1.0,0.740448,0.0,Inf,1,true,selective_gate
35.33,18.62,8.0,60.0,95.0,true,false,false,0,true,false,0.79737,0.0,0.279505,0.0,1.07688,0.79737,0.250953,1.0,0.740448,0.0,Inf,1,true,selective_gate
35.33,22.35,8.0,60.0,95.0,true,false,false,0,true,false,0.79737,0.0,0.279505,0.0,1.07688,0.79737,0.250953,1.0,0.740448,0.0,Inf,1,true,selective_gate
35.33,26.83,8.0,60.0,95.0,true,false,false,0,true,false,0.79737,0.0,0.279505,0.0,1.07688,0.79737,0.250953,1.0,0.740448,0.0,Inf,1,true,selective_gate
35.33,32.21,8.0,60.0,95.0,true,false,false,0,true,false,0.79737,0.0,0.279505,0.0,1.07688,0.79737,0.250953,1.0,0.740448,0.0,Inf,1,true,selective_gate
35.33,38.66,8.0,60.0,95.0,true,false,false,0,true,false,0.79737,0.0,0.279505,0.0,1.07688,0.79737,0.250953,1.0,0.740448,0.0,Inf,1,true,selective_gate
35.33,46.4,8.0,60.0,95.0,true,false,false,0,true,false,0.79737,0.0,0.279505,0.0,1.07688,0.79737,0.250953,1.0,0.740448,0.0,Inf,1,true,selective_gate
35.33,55.7,8.0,60.0,95.0,true,false,false,0,true,false,0.79737,0.0,0.279505,0.0,1.07688,0.79737,0.250953,1.0,0.740448,0.0,Inf,1,true,selective_gate
35.33,66.86,8.0,60.0,95.0,true,true,false,1,true,false,0.79737,0.182999,0.279505,0.0,1.25987,0.79737,0.250953,0.270782,0.632896,0.186664,4.35723,1,true,soft_decay
35.33,80.25,8.0,60.0,95.0,true,true,false,1,true,false,0.79737,0.182999,0.279505,0.0,1.25987,0.79737,0.250953,0.270782,0.632896,0.186664,4.35723,1,true,soft_decay
35.33,96.32,8.0,60.0,95.0,true,true,true,2,true,false,0.79737,0.250953,0.279505,0.0,1.32783,0.79737,0.250953,0.0,0.600507,0.239385,3.17737,1,true,over_retentive
35.33,115.6,8.0,60.0,95.0,true,true,true,2,true,false,0.79737,0.250953,0.279505,0.0,1.32783,0.79737,0.250953,0.0,0.600507,0.239385,3.17737,1,true,over_retentive
35.33,138.8,8.0,60.0,95.0,true,true,true,2,true,false,0.79737,0.250953,0.279505,0.0,1.32783,0.79737,0.250953,0.0,0.600507,0.239385,3.17737,1,true,over_retentive
35.33,166.6,8.0,60.0,95.0,true,true,true,2,true,true,0.79737,0.250953,0.279505,0.0128933,1.34072,0.79737,0.250953,0.0,0.594732,0.239385,3.17737,1,true,over_retentive
35.33,199.9,8.0,60.0,95.0,true,true,true,2,true,true,0.79737,0.250953,0.279505,0.0128933,1.34072,0.79737,0.250953,0.0,0.594732,0.239385,3.17737,1,true,over_retentive
35.33,240.0,8.0,60.0,95.0,true,true,true,2,true,true,0.79737,0.250953,0.279505,0.0128933,1.34072,0.79737,0.250953,0.0,0.594732,0.239385,3.17737,1,true,over_retentive
44.81,3.0,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.283721,0.0,0.283721,0.836498,0.382135,1.0,0.0,0.0,NaN,2,false,window_clipped
44.81,3.601,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.283721,0.0,0.283721,0.836498,0.382135,1.0,0.0,0.0,NaN,2,false,window_clipped
44.81,4.322,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.283721,0.0,0.283721,0.836498,0.382135,1.0,0.0,0.0,NaN,2,false,window_clipped
44.81,5.188,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.283721,0.0,0.283721,0.836498,0.382135,1.0,0.0,0.0,NaN,2,false,window_clipped
44.81,6.227,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.283721,0.0,0.283721,0.836498,0.382135,1.0,0.0,0.0,NaN,2,false,window_clipped
44.81,7.475,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.283721,0.0,0.283721,0.836498,0.382135,1.0,0.0,0.0,NaN,2,false,window_clipped
44.81,8.972,8.0,60.0,95.0,true,false,false,0,true,false,0.836498,0.0,0.283721,0.0,1.12022,0.836498,0.382135,1.0,0.746727,0.0,Inf,1,true,selective_gate
44.81,10.77,8.0,60.0,95.0,true,false,false,0,true,false,0.836498,0.0,0.283721,0.0,1.12022,0.836498,0.382135,1.0,0.746727,0.0,Inf,1,true,selective_gate
44.81,12.93,8.0,60.0,95.0,true,false,false,0,true,false,0.836498,0.0,0.283721,0.0,1.12022,0.836498,0.382135,1.0,0.746727,0.0,Inf,1,true,selective_gate
44.81,15.52,8.0,60.0,95.0,true,false,false,0,true,false,0.836498,0.0,0.283721,0.0,1.12022,0.836498,0.382135,1.0,0.746727,0.0,Inf,1,true,selective_gate
44.81,18.62,8.0,60.0,95.0,true,false,false,0,true,false,0.836498,0.0,0.283721,0.0,1.12022,0.836498,0.382135,1.0,0.746727,0.0,Inf,1,true,selective_gate
44.81,22.35,8.0,60.0,95.0,true,false,false,0,true,false,0.836498,0.0,0.283721,0.0,1.12022,0.836498,0.382135,1.0,0.746727,0.0,Inf,1,true,selective_gate
44.81,26.83,8.0,60.0,95.0,true,false,false,0,true,false,0.836498,0.0,0.283721,0.0,1.12022,0.836498,0.382135,1.0,0.746727,0.0,Inf,1,true,selective_gate
44.81,32.21,8.0,60.0,95.0,true,false,false,0,true,false,0.836498,0.0,0.283721,0.0,1.12022,0.836498,0.382135,1.0,0.746727,0.0,Inf,1,true,selective_gate
44.81,38.66,8.0,60.0,95.0,true,false,false,0,true,false,0.836498,0.0,0.283721,0.0,1.12022,0.836498,0.382135,1.0,0.746727,0.0,Inf,1,true,selective_gate
44.81,46.4,8.0,60.0,95.0,true,false,false,0,true,false,0.836498,0.0,0.283721,0.0,1.12022,0.836498,0.382135,1.0,0.746727,0.0,Inf,1,true,selective_gate
44.81,55.7,8.0,60.0,95.0,true,false,false,0,true,false,0.836498,0.0,0.283721,0.0,1.12022,0.836498,0.382135,1.0,0.746727,0.0,Inf,1,true,selective_gate
44.81,66.86,8.0,60.0,95.0,true,true,false,1,true,false,0.836498,0.262111,0.283721,0.0,1.38233,0.836498,0.382135,0.314088,0.605136,0.238585,3.19139,1,true,over_retentive
44.81,80.25,8.0,60.0,95.0,true,true,false,1,true,false,0.836498,0.262111,0.283721,0.0,1.38233,0.836498,0.382135,0.314088,0.605136,0.238585,3.19139,1,true,over_retentive
44.81,96.32,8.0,60.0,95.0,true,true,true,2,true,false,0.836498,0.382135,0.283721,0.0,1.50235,0.836498,0.382135,0.0,0.556791,0.313577,2.18901,1,true,over_retentive
44.81,115.6,8.0,60.0,95.0,true,true,true,2,true,false,0.836498,0.382135,0.283721,0.0,1.50235,0.836498,0.382135,0.0,0.556791,0.313577,2.18901,1,true,over_retentive
44.81,138.8,8.0,60.0,95.0,true,true,true,2,true,false,0.836498,0.382135,0.283721,0.0,1.50235,0.836498,0.382135,0.0,0.556791,0.313577,2.18901,1,true,over_retentive
44.81,166.6,8.0,60.0,95.0,true,true,true,2,true,true,0.836498,0.382135,0.283721,0.031656,1.53401,0.836498,0.382135,0.0,0.545301,0.313577,2.18901,1,true,over_retentive
44.81,199.9,8.0,60.0,95.0,true,true,true,2,true,true,0.836498,0.382135,0.283721,0.031656,1.53401,0.836498,0.382135,0.0,0.545301,0.313577,2.18901,1,true,over_retentive
44.81,240.0,8.0,60.0,95.0,true,true,true,2,true,true,0.836498,0.382135,0.283721,0.031656,1.53401,0.836498,0.382135,0.0,0.545301,0.313577,2.18901,1,true,over_retentive
56.84,3.0,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.287091,0.0,0.287091,0.86871,0.535977,1.0,0.0,0.0,NaN,2,false,window_clipped
56.84,3.601,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.287091,0.0,0.287091,0.86871,0.535977,1.0,0.0,0.0,NaN,2,false,window_clipped
56.84,4.322,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.287091,0.0,0.287091,0.86871,0.535977,1.0,0.0,0.0,NaN,2,false,window_clipped
56.84,5.188,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.287091,0.0,0.287091,0.86871,0.535977,1.0,0.0,0.0,NaN,2,false,window_clipped
56.84,6.227,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.287091,0.0,0.287091,0.86871,0.535977,1.0,0.0,0.0,NaN,2,false,window_clipped
56.84,7.475,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.287091,0.0,0.287091,0.86871,0.535977,1.0,0.0,0.0,NaN,2,false,window_clipped
56.84,8.972,8.0,60.0,95.0,true,false,false,0,true,false,0.86871,0.0,0.287091,0.0,1.1558,0.86871,0.535977,1.0,0.751609,0.0,Inf,1,true,selective_gate
56.84,10.77,8.0,60.0,95.0,true,false,false,0,true,false,0.86871,0.0,0.287091,0.0,1.1558,0.86871,0.535977,1.0,0.751609,0.0,Inf,1,true,selective_gate
56.84,12.93,8.0,60.0,95.0,true,false,false,0,true,false,0.86871,0.0,0.287091,0.0,1.1558,0.86871,0.535977,1.0,0.751609,0.0,Inf,1,true,selective_gate
56.84,15.52,8.0,60.0,95.0,true,false,false,0,true,false,0.86871,0.0,0.287091,0.0,1.1558,0.86871,0.535977,1.0,0.751609,0.0,Inf,1,true,selective_gate
56.84,18.62,8.0,60.0,95.0,true,false,false,0,true,false,0.86871,0.0,0.287091,0.0,1.1558,0.86871,0.535977,1.0,0.751609,0.0,Inf,1,true,selective_gate
56.84,22.35,8.0,60.0,95.0,true,false,false,0,true,false,0.86871,0.0,0.287091,0.0,1.1558,0.86871,0.535977,1.0,0.751609,0.0,Inf,1,true,selective_gate
56.84,26.83,8.0,60.0,95.0,true,false,false,0,true,false,0.86871,0.0,0.287091,0.0,1.1558,0.86871,0.535977,1.0,0.751609,0.0,Inf,1,true,selective_gate
56.84,32.21,8.0,60.0,95.0,true,false,false,0,true,false,0.86871,0.0,0.287091,0.0,1.1558,0.86871,0.535977,1.0,0.751609,0.0,Inf,1,true,selective_gate
56.84,38.66,8.0,60.0,95.0,true,false,false,0,true,false,0.86871,0.0,0.287091,0.0,1.1558,0.86871,0.535977,1.0,0.751609,0.0,Inf,1,true,selective_gate
56.84,46.4,8.0,60.0,95.0,true,false,false,0,true,false,0.86871,0.0,0.287091,0.0,1.1558,0.86871,0.535977,1.0,0.751609,0.0,Inf,1,true,selective_gate
56.84,55.7,8.0,60.0,95.0,true,false,false,0,true,false,0.86871,0.0,0.287091,0.0,1.1558,0.86871,0.535977,1.0,0.751609,0.0,Inf,1,true,selective_gate
56.84,66.86,8.0,60.0,95.0,true,true,false,1,true,false,0.86871,0.347985,0.287091,0.0,1.50379,0.86871,0.535977,0.350746,0.577682,0.286009,2.4964,1,true,over_retentive
56.84,80.25,8.0,60.0,95.0,true,true,false,1,true,false,0.86871,0.347985,0.287091,0.0,1.50379,0.86871,0.535977,0.350746,0.577682,0.286009,2.4964,1,true,over_retentive
56.84,96.32,8.0,60.0,95.0,true,true,true,2,true,false,0.86871,0.535977,0.287091,0.0,1.69178,0.86871,0.535977,0.0,0.513489,0.381563,1.6208,1,true,over_retentive
56.84,115.6,8.0,60.0,95.0,true,true,true,2,true,false,0.86871,0.535977,0.287091,0.0,1.69178,0.86871,0.535977,0.0,0.513489,0.381563,1.6208,1,true,over_retentive
56.84,138.8,8.0,60.0,95.0,true,true,true,2,true,false,0.86871,0.535977,0.287091,0.0,1.69178,0.86871,0.535977,0.0,0.513489,0.381563,1.6208,1,true,over_retentive
56.84,166.6,8.0,60.0,95.0,true,true,true,2,true,true,0.86871,0.535977,0.287091,0.0642903,1.75607,0.86871,0.535977,0.0,0.49469,0.381563,1.6208,1,true,over_retentive
56.84,199.9,8.0,60.0,95.0,true,true,true,2,true,true,0.86871,0.535977,0.287091,0.0642903,1.75607,0.86871,0.535977,0.0,0.49469,0.381563,1.6208,1,true,over_retentive
56.84,240.0,8.0,60.0,95.0,true,true,true,2,true,true,0.86871,0.535977,0.287091,0.0642903,1.75607,0.86871,0.535977,0.0,0.49469,0.381563,1.6208,1,true,over_retentive
72.08,3.0,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.289773,0.0,0.289773,0.89495,0.702676,1.0,0.0,0.0,NaN,2,false,window_clipped
72.08,3.601,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.289773,0.0,0.289773,0.89495,0.702676,1.0,0.0,0.0,NaN,2,false,window_clipped
72.08,4.322,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.289773,0.0,0.289773,0.89495,0.702676,1.0,0.0,0.0,NaN,2,false,window_clipped
72.08,5.188,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.289773,0.0,0.289773,0.89495,0.702676,1.0,0.0,0.0,NaN,2,false,window_clipped
72.08,6.227,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.289773,0.0,0.289773,0.89495,0.702676,1.0,0.0,0.0,NaN,2,false,window_clipped
72.08,7.475,8.0,60.0,95.0,false,false,false,0,true,false,0.0,0.0,0.289773,0.0,0.289773,0.89495,0.702676,1.0,0.0,0.0,NaN,2,false,window_clipped
72.08,8.972,8.0,60.0,95.0,true,false,false,0,true,false,0.89495,0.0,0.289773,0.0,1.18472,0.89495,0.702676,1.0,0.755408,0.0,Inf,1,true,selective_gate
72.08,10.77,8.0,60.0,95.0,true,false,false,0,true,false,0.89495,0.0,0.289773,0.0,1.18472,0.89495,0.702676,1.0,0.755408,0.0,Inf,1,true,selective_gate
72.08,12.93,8.0,60.0,95.0,true,false,false,0,true,false,0.89495,0.0,0.289773,0.0,1.18472,0.89495,0.702676,1.0,0.755408,0.0,Inf,1,true,selective_gate
72.08,15.52,8.0,60.0,95.0,true,false,false,0,true,false,0.89495,0.0,0.289773,0.0,1.18472,0.89495,0.702676,1.0,0.755408,0.0,Inf,1,true,selective_gate
72.08,18.62,8.0,60.0,95.0,true,false,false,0,true,false,0.89495,0.0,0.289773,0.0,1.18472,0.89495,0.702676,1.0,0.755408,0.0,Inf,1,true,selective_gate
72.08,22.35,8.0,60.0,95.0,true,false,false,0,true,false,0.89495,0.0,0.289773,0.0,1.18472,0.89495,0.702676,1.0,0.755408,0.0,Inf,1,true,selective_gate
72.08,26.83,8.0,60.0,95.0,true,false,false,0,true,false,0.89495,0.0,0.289773,0.0,1.18472,0.89495,0.702676,1.0,0.755408,0.0,Inf,1,true,selective_gate
72.08,32.21,8.0,60.0,95.0,true,false,false,0,true,false,0.89495,0.0,0.289773,0.0,1.18472,0.89495,0.702676,1.0,0.755408,0.0,Inf,1,true,selective_gate
